prompt,completion,reviewId,url,placeId,stars
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: arcade, party, table.","I really like this setup. We went here for our work party and the person that set it up said it was very inexpensive. I don't know the exact price but I thought she said it was around $10 per table and then approx $5 per person and it's unlimited free play. You're given a wristband that will show you paid and then you can go in and out as you please.

The arcade is large and it's mainly games from the 80s. There were even games I'd never seen or heard of. The atmosphere was good and the food they served was very good. You also get 2 tickets for 2 free drinks. This is a good find for large group activities.",ChZDSUhNMG9nS0VJQ0FnSURJeE03bVV3EAE,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: arcade, games, nostalgic.","Very Fun nostalgic games from 80's & 90's.. If you love older games & remember how to play them , this little arcade is for you.. It is $11 for hours of free fun on every game.  Plus they have a small but affordable option for food & adult beverages..",ChdDSUhNMG9nS0VJQ0FnSURzcXZfRjZ3RRAB,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: arcade, metroplex, retro.",Best throw back arcade in the metroplex if not the best arcade I've ever visited.  $11 gives you unlimited free game play. All the best games from the 80s and 90s are here and more importantly they were all in great working order.  This place even won two awards from the 2019 Observer - Best Retro Arcade in Dallas AND Best Beer Selection in Dallas!,ChZDSUhNMG9nS0VJQ0FnSUMwa2FyN05REAE,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: bartenders, place, pinball.","Fun place for drinks, games, and social times with friends. Bartenders are super polite n respectful and patient haha. The pinball machines might be my favorite!",ChdDSUhNMG9nS0VJQ0FnSUMyMktPQ2dRRRAB,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: birthday, 17, games.",I took my 17 year old Son and his friends here for his birthday. It was my first time there and it will not be my last! I felt like a kid again. We were there from 3pm until 9pm and had a blast! Friendly staff and great games!,ChZDSUhNMG9nS0VJQ0FnSUNveHRIMkdBEAE,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: place, deathball, beers.","Awesome place, awesome games, great staff, good beers. Also, they have a cabinet called DeathBall that is like 8 bit Rocket League. It's super addicting and after playing I looked it up and there are only 8 cabinets in the world! Try it while you are there!",ChdDSUhNMG9nS0VJQ0FnSUNHbXN6enJBRRAB,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: prices, arcade, cheaper.","For $10 you get access to tons of arcade and pinball machines both old and... Newer.

Most of the machines are in very good conditions and often work well. The drink prices are fair and the food is decent enough (though there are lots of cheaper fast food options nearby).

Still, $4 for a bottle of Bluemoon is not bad at all! Go check them out!",ChdDSUhNMG9nS0VJQ0FnSUNBNnZ6cHJRRRAB,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: arcades, arcade, barcade.","My work involves a lot of travel and I’ve been fortunate to visit multiple arcades around the world, including Japan. I’d easily rank the four Free Play locations in the DFW metro area collectively as the best arcades I’ve visited in the United States. In fact, I think the fact they routinely acquire new games and swap out machines on the floor gives them an advantage over the few remaining retro Japanese arcades.

In short, THIS is how you do an arcade right. I hate the term “barcade” but I suppose this is one in the sense they have an impressive bar and kitchen on site. That said, unlike almost every other self-styled barcade I’ve visited, the drinks and food complement the games rather than serve as the primary attraction.

What sets Free Play apart is the diversity and rarity of its games. These feature some true gems on original hardware that go well beyond the dime-a-dozen Pac-Man and Centipede cabs found elsewhere. For example, the Richardson location (at the time of this writing) has an ultra-rare Planet Harriers, an Atomiswave running Dolphin Blue, the first Beast Busters, Do Don Pachi, Power Stone 2, and the original Marvel Vs. Capcom…to name just a few. I’m not really into pinball but there are quite a few of those machines on the floor too.

Whether you’re a serious arcade enthusiast or just a casual player who wants an afternoon with your kids, I can’t recommend Free Play enough.",ChZDSUhNMG9nS0VJQ0FnSUNPNjg3R0pBEAE,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: arcade, place, retro.","Loved this place from the minute I walked in. Total retro arcade vibes, GREAT service from the staff, and LOVE the games within the games ie Street Fighter tournament, random game challenges throughout the evening. Good times & good vibes all around!",ChZDSUhNMG9nS0VJQ0FnSUM2eW9IOVJ3EAE,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: fee, entrance, games.",$12 entrance fee and all the games are free to play. Lots of fun and a solid collection of games. Dos Equis were $2 a pop too!,ChdDSUhNMG9nS0VJQ0FnSURxMWQtTzZ3RRAB,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: arcade, gaming, weekend.","Great fun for an older visitor who remembers these games from their original deployment in the 1980's.  Weekend crowds are much younger and packed more densely. Great for business but not for older parties who want a more relaxed gaming visit.  Advice: go earlier in the day and you'll enjoy it more. Great selection of beers, drinks, and snacks.  Huge assortment of 1st generation arcade hardware often rotated out to put different units on the floor.  Great concept very well executed by the owners.",ChdDSUhNMG9nS0VJQ0FnSUNJckxmM25BRRAB,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: denton, arcade, arlington.","Suprising good Cuban sandwich. The arcade games are pretty good too ;) Jokes aside, one of the most authentic and well maintained arcade bars in D/FW.

Not as big as their Arlington location. WAY BIGGER than their Denton location. One of my favorite haunts.",ChdDSUhNMG9nS0VJQ0FnSURJeHRXSzlnRRAB,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: come, weekdays, beer.","Every single time I've been here, it's been a blast! The staff is friendly, the food is delicious, and the games are well maintained! If you haven't been, do yourself a favor and come! Weekdays tend to be less crowded and you'll have your pick of the games. Their selection of craft beer is amazing too.",ChdDSUhNMG9nS0VJQ0FnSUNRdWVIY2xnRRAB,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: games, fun, recommend.","Tons of great games! Lots of classics including Centipede and PacMan. Fantastic place to go if you want classic fun without kids when they shut it down for minors at night. Careful of the tables, some of them tilt kinda easy and we spilled our drinks. It's got a decent bartender but they dont have a big selection. That's really not so bad though because they do have at least a good local brew list. If you've got 10 bucks and nothing to do, I highly recommend it.",ChZDSUhNMG9nS0VJQ0FnSUNBcG9yQVJREAE,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: beers, packed, seating.",Great beers and great games. Tons of craft beers at great prices $4 to $8! Didn't try the food but it smelled really good. Pretty packed on a Saturday. Limited seating.,ChdDSUhNMG9nS0VJQ0FnSURnNmQ3VHNBRRAB,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: arcade, pinball, bar.","Lots of fun, tons of classic arcade games, pinball machines, and sit down games. They rotate in different games every now and then, and have all the old classics. They also have a small snack bar area with craft beers. Highly recommended place for anyone from the 70s, 80s, or early 90s that played games growing up.",ChZDSUhNMG9nS0VJQ0FnSUNBbjRxSExREAE,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 5.0 stars Google Maps review about a Video arcade, with the following keywords: arcade, fun, recommend.",This arcade is absolutely a fun Time. I totally recommend it.,ChZDSUhNMG9nS0VJQ0FnSUMyOTRqOFlREAE,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,5.0
"Write a 4.0 stars Google Maps review about a Video arcade, with the following keywords: beer, place, hangout.","Great concept! Excellent selection of beer. I'm making this a regular hangout for myself, co-workers, and friends. My kids also love this place.",ChZDSUhNMG9nS0VJQ0FnSUN3ekotdkp3EAE,"https://www.google.de/maps/place/Free+Play+Arcade+-+Richardson/@32.4385634,-97.5923751,8z/data=!4m6!3m5!1s0x864c1e58623fb881:0xc3c49d2468b01a48!8m2!3d32.943805!4d-96.6933059!16s%2Fg%2F11cknw1nz1?hl=en",ChIJgbg_YlgeTIYRSBqwaCSdxMM,4.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, exhibits, excavators.","The museum was extremely well done. The exhibits were nicely displayed and pretty self-explanatory, but there were employees, including Jerry, one of the original excavators, walking around telling stories, and pointing out details the signage didn't tell.  That was probably my favorite part. It took us about 2 hours to go through the entire museum.  The price is very reasonable, and definitely worth it.  Made a great homeschool field trip.",ChZDSUhNMG9nS0VJQ0FnSURXcExYNlJREAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: collection, ship, items.","Absolutely amazing collection! What a lot of work restoring all the items that went down with the ship. A true glimpse of the past way of life. Met Dave who actually found the ship
He is a wealth of info on all the items and back story as well. Very reasonable admission, don't skip this one! A gem!!",ChdDSUhNMG9nS0VJQ0FnSURPOFBXU2lBRRAB,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: arabia, history, restrooms.","HISTORY BROUGHT TO LIFE!!!
🚢🚢🚢🚢

Incredible collection and beautifully explained history of the Arabia.
If you are visiting or are a local, this is a MUST stop experience.
Restrooms available before you enter and during the tour.
Employees are meandering around to explain bits and stations. They were very welcoming.",ChZDSUhNMG9nS0VJQ0FnSURPN2MybVRnEAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: dig, artifacts, collection.","This was fantastic, staff are very informative and very friendly. This was a wonderful experience and can’t wait to watch the next dig live! Great collection can’t believe the quality of the collection of artifacts! Have to stop and see this when you’re in Kansas City! Awesome",ChZDSUhNMG9nS0VJQ0FnSUQyM3V6OWVREAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, excavation, history.",I love this museum. Lots of history and got to talk with one of the family members that did the excavation. They still have a lot to preserve and put out especially clothes. The videos are great too,ChZDSUhNMG9nS0VJQ0FnSUNlcF9tOUlREAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, treasures, frontier.","This is an absolute gem for Kansas City, rich with both local and national historical significance. Not only does this well preserved collection share incredible insight of American frontier life prior to the Civil War, but guests are treated to an incredible story of how 5 average individuals and their families banded together to accomplish the unbelievable. The gift shop is a little hokey, but the real treasures are in the museum beyond.",ChZDSUhNMG9nS0VJQ0FnSUNXelBYSE9REAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, recommend, informative.","What an absolutely amazing experience! This was an incredible museum, thoughtfully laid out and extremely informative. The whole time was just one big WOW! Would definitely recommend!!!!",ChZDSUhNMG9nS0VJQ0FnSUMtck12TlNREAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 3.0 stars Google Maps review about a Museum, with the following keywords: museum, boat, tour.","The museum had many stages with monitors that show clips of a boat wreck story the museum portrays. The walk is about an hour-and-a-half and the tour is said to be the length of a football field (even though it doesn’t seem like it.) The large water wheel in the entrance is entirely displayed once you go down to the lower level of the museum, which is impressive. The wooden floors will give you the feeling of being inside an old-fashioned steam boat as it creaks and moves in a fragile state. They really did try to make an average boat wreck seem  like the wreck of the century, but I only really just saw average household & local shop items. The engine parts and excavation process was more interesting than the artifacts and that's just my opinion. There are about 2 staff members that are available to answer any questions about the tour and the . It’s not as lively, they can work on being more involved with the visitors. All-in-all, the museum was detailed and informative, not the most exciting though. They get a 3.5 from me.",ChdDSUhNMG9nS0VJQ0FnSUMtdHVQNzRBRRAB,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,3.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, exhibits, steamboat.","So many artifacts from this sunken steamboat! It's a fascinating window into a slice of life in the 1850s. Very cool to see the preservation work continuing. The self-paced tour begins with four stations that each play ~5-minute videos, then there's a longer video in a theater, then free range exploration of the rest of the museum. All of the videos are optional, or you can go back, if you just want to skip ahead to see the exhibits. Our group had some reductant museum-goers, but this offered a little something for everyone in our group: human interest stories, history in context, geology, science and engineering, arts and culture.

The gift shop is the beginning where you can purchase admission and the tour ends there as well. The staff members here were kind and informative. We parked in front of the museum (off Grand) and it was easy to pay for 2-hour parking online ($2.29), and that was just the right amount of time for our group. Worth a visit, especially if you want an outing with out-of-town guests.",ChZDSUhNMG9nS0VJQ0FnSUNCN2FhNlJBEAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, ancestors, viewing.","I LOVED this museum. There are videos to watch and displays to see. It isn’t very big but if you’re a fan of old stuff and getting a glimpse into the life of your ancestors, you’ll enjoy viewing the commodities they used to buy.",ChZDSUhNMG9nS0VJQ0FnSUMyZ0lxWEt3EAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, steamboat, steamboats.","I asked dear friends of mine who live in Kansas City what is one place I absolutely don't want to miss seeing here, their answer? - Arabia Steamboat Museum. It was well worth the price of admission ( and they have kids, seniors, and military discounts)! The best part was getting to see one of the men who dug it up and getting to have a conversation with another during our visit!! It was outstanding to see all the materials and supplies carried on just one steamboat. I never thought about the hundreds of steamboats, their passengers, and the amount of goods they supplied in building the frontier settlements. This museum is one of the best that brings life in the mid-1800s to life before your eyes. I want to come back again with my kids and parents!!",ChdDSUhNMG9nS0VJQ0FnSUQyLTctdXlRRRAB,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: arabia, exibit, excavators.",Always heard of the Arabia Exibit but never visited. On our recent trip back to Kansas City our friends invited us to go. Wow! I was so impressed and recommend anyone who has never seen this exibit to make plans to do so. Like many have stated meeting Jerry one of original excavators was a highlight. He was such a delight to listen to as he shared his expertise on the ships cargo. We throughly enjoyed our visit!⁹,ChdDSUhNMG9nS0VJQ0FnSUNoM2RISGlRRRAB,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, steamboat, tour.",I would totally go back. I went with family as a birthday outing. The entire family enjoyed the museum.  It is an unbelievable story of  friendship and family all supporting each other to research and find the hidden location of the Arabia Steamboat. I do not want to spoil too much.  Go and take the tour!!!,ChdDSUhNMG9nS0VJQ0FnSURXZzRYbXpRRRAB,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, steamboat, steamboats.","I was skeptical at first but I decided to give it a try and walked away feeling educated and impressed. The story of the Arabia Steamboat, her search team, their dedication and the time, money and effort they put in to locate the wrecked Arabia Steamboat and then share the valuable history with the public is amazing. This museum makes me want to learn more about steamboats as well as wreckage in the Missouri River. I would definitely recommend you check this place out if you are in the River Market area of KC.",ChZDSUhNMG9nS0VJQ0FnSUMtX0p1VFhnEAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, arabia, artifacts.","We really enjoyed this museum!  The story of the Arabia and its rediscovery is amazing, and the artifacts are wonderful.  The displays are well done.  Be sure to stop by the lab to see artifact restoration in progress!",ChdDSUhNMG9nS0VJQ0FnSUNHZy1lOGpnRRAB,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: hawley, history, stories.",Mr Hawley's son was there telling stories. Wonderful preservation of history!!  All of us loved it.,ChZDSUhNMG9nS0VJQ0FnSUQyNy1hM1d3EAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: steamboat, sunken, arabia.",Wonderfully and carefully curated items found on the sunken steamboat Arabia. Very interesting place to spend an hour or two.,ChdDSUhNMG9nS0VJQ0FnSUNCaDRlN3R3RRAB,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: wore, history, adventure.","Don't miss this if you love history or adventure.  A unique glimpse into what people used, wore in pre-civil war America brought to life.",ChZDSUhNMG9nS0VJQ0FnSUNlOHFpSFZBEAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, worth, merchandise.",Very nice museum.  The stop is well worth it the amount of merchandise recovered and restored is utterly amazing.  Great job by the family and team.,ChdDSUhNMG9nS0VJQ0FnSUNoNXNHR3N3RRAB,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: arabia, place, highly.",Absolutely amazing place! A member of the family that helped dig up the Arabia was there and answered questions and extremely friendly. Highly recommend!,ChZDSUhNMG9nS0VJQ0FnSUR1anEzd2VnEAE,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJkQe4HYvwwIcRFBepaRT_-aA,5.0
"Write a 5.0 stars Google Maps review about a Museum, with the following keywords: museum, great.",Great museum.,ChdDSUhNMG9nS0VJQ0FnSURtZ0tLXy1nRRAB,"https://www.google.de/maps/place/Arabia+Steamboat+Museum/@39.1146126,-94.6558727,12z/data=!4m6!3m5!1s0x87c0f08b1db80791:0xa0f9ff1469a91714!8m2!3d39.1094732!4d-94.5813811!16s%2Fg%2F11bbs_5qvb?hl=en",ChIJ5XhnTOH4wIcRXUaWcw-rg3o,5.0
